Year,Année,ISO,Jurisdiction,Juridiction,Category,Catégorie,Species group,"Groupe d'espèces",Tenure (En),Tenure (Fr),Volume (cubic metres) (En),Data qualifier,Volume (en mètre cube) (Fr),Qualificatifs de données
2006,2006,NT,Northwest Territories,Territoires du Nord-Ouest,Pulpwood,Bois à pâte,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2006,2006,NT,Northwest Territories,Territoires du Nord-Ouest,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2006,2006,NT,Northwest Territories,Territoires du Nord-Ouest,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2006,2006,NT,Northwest Territories,Territoires du Nord-Ouest,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2006,2006,NT,Northwest Territories,Territoires du Nord-Ouest,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2006,2006,NT,Northwest Territories,Territoires du Nord-Ouest,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2006,2006,NT,Northwest Territories,Territoires du Nord-Ouest,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2006,2006,NT,Northwest Territories,Territoires du Nord-Ouest,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2006,2006,NU,Nunavut,Nunavut,Logs and bolts,Billes et billots,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2006,2006,NU,Nunavut,Nunavut,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2006,2006,NU,Nunavut,Nunavut,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2006,2006,NU,Nunavut,Nunavut,Pulpwood,Bois à pâte,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2006,2006,NU,Nunavut,Nunavut,Pulpwood,Bois à pâte,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2006,2006,NU,Nunavut,Nunavut,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2006,2006,NU,Nunavut,Nunavut,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2006,2006,NU,Nunavut,Nunavut,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2006,2006,NU,Nunavut,Nunavut,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2006,2006,NU,Nunavut,Nunavut,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2006,2006,NU,Nunavut,Nunavut,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2006,2006,NU,Nunavut,Nunavut,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2006,2006,ON,Ontario,Ontario,Logs and bolts,Billes et billots,Softwoods,Résineux,Provincial land,Terres provinciales,11974869,a,11974869,a
2006,2006,ON,Ontario,Ontario,Logs and bolts,Billes et billots,Softwoods,Résineux,Private land,Terres privées,791017,a,791017,a
2006,2006,ON,Ontario,Ontario,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Provincial land,Terres provinciales,831193,a,831193,a
2006,2006,ON,Ontario,Ontario,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Private land,Terres privées,694743,a,694743,a
2006,2006,ON,Ontario,Ontario,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2006,2006,ON,Ontario,Ontario,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Private land,Terres privées,759,a,759,a
2006,2006,ON,Ontario,Ontario,Pulpwood,Bois à pâte,Softwoods,Résineux,Provincial land,Terres provinciales,2135983,a,2135983,a
2006,2006,ON,Ontario,Ontario,Pulpwood,Bois à pâte,Softwoods,Résineux,Private land,Terres privées,397230,a,397230,a
2006,2006,ON,Ontario,Ontario,Pulpwood,Bois à pâte,Hardwoods,Feuillus,Provincial land,Terres provinciales,1805160,a,1805160,a
2006,2006,ON,Ontario,Ontario,Pulpwood,Bois à pâte,Hardwoods,Feuillus,Private land,Terres privées,410318,a,410318,a
2006,2006,ON,Ontario,Ontario,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2006,2006,ON,Ontario,Ontario,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Private land,Terres privées,0,a,0,a
2006,2006,ON,Ontario,Ontario,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Résineux,Provincial land,Terres provinciales,14799,a,14799,a
2006,2006,ON,Ontario,Ontario,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Résineux,Private land,Terres privées,9122,a,9122,a
2006,2006,ON,Ontario,Ontario,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Provincial land,Terres provinciales,1912600,a,1912600,a
2006,2006,ON,Ontario,Ontario,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Private land,Terres privées,931532,a,931532,a
2006,2006,ON,Ontario,Ontario,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2006,2006,ON,Ontario,Ontario,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Private land,Terres privées,0,a,0,a
2006,2006,ON,Ontario,Ontario,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Softwoods,Résineux,Provincial land,Terres provinciales,38818,a,38818,a
2006,2006,ON,Ontario,Ontario,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Softwoods,Résineux,Private land,Terres privées,0,a,0,a
2006,2006,ON,Ontario,Ontario,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Hardwoods,Feuillus,Provincial land,Terres provinciales,122816,a,122816,a
2006,2006,ON,Ontario,Ontario,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Hardwoods,Feuillus,Private land,Terres privées,0,a,0,a
2006,2006,ON,Ontario,Ontario,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2006,2006,ON,Ontario,Ontario,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Private land,Terres privées,0,a,0,a
2006,2006,ON,Ontario,Ontario,Logs and bolts,Billes et billots,Softwoods,Résineux,Federal land,Terres fédérales,7214,a,7214,a
2006,2006,ON,Ontario,Ontario,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2006,2006,ON,Ontario,Ontario,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Federal land,Terres fédérales,9000,a,9000,a
2006,2006,ON,Ontario,Ontario,Pulpwood,Bois à pâte,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2006,2006,ON,Ontario,Ontario,Pulpwood,Bois à pâte,Hardwoods,Feuillus,Federal land,Terres fédérales,2500,a,2500,a
2006,2006,ON,Ontario,Ontario,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2006,2006,ON,Ontario,Ontario,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2006,2006,ON,Ontario,Ontario,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2006,2006,ON,Ontario,Ontario,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2006,2006,ON,Ontario,Ontario,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2006,2006,ON,Ontario,Ontario,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2006,2006,ON,Ontario,Ontario,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Logs and bolts,Billes et billots,Softwoods,Résineux,Provincial land,Terres provinciales,7400,a,7400,a
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Logs and bolts,Billes et billots,Softwoods,Résineux,Private land,Terres privées,224250,e,224250,e
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Provincial land,Terres provinciales,0,a,0,a
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Private land,Terres privées,4793,e,4793,e
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Pulpwood,Bois à pâte,Softwoods,Résineux,Provincial land,Terres provinciales,2132,a,2132,a
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Pulpwood,Bois à pâte,Softwoods,Résineux,Private land,Terres privées,71580,e,71580,e
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Pulpwood,Bois à pâte,Hardwoods,Feuillus,Provincial land,Terres provinciales,0,a,0,a
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Pulpwood,Bois à pâte,Hardwoods,Feuillus,Private land,Terres privées,17186,e,17186,e
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Résineux,Provincial land,Terres provinciales,0,a,0,a
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Résineux,Private land,Terres privées,2553,e,2553,e
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Provincial land,Terres provinciales,100,a,100,a
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Private land,Terres privées,42385,e,42385,e
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Softwoods,Résineux,Provincial land,Terres provinciales,305,a,305,a
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Softwoods,Résineux,Private land,Terres privées,57195,e,57195,e
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Hardwoods,Feuillus,Provincial land,Terres provinciales,2108,a,2108,a
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Hardwoods,Feuillus,Private land,Terres privées,170392,e,170392,e
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Logs and bolts,Billes et billots,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Pulpwood,Bois à pâte,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Pulpwood,Bois à pâte,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2006,2006,PE,Prince Edward Island,Île-du-Prince-Édouard,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2006,2006,QC,Quebec,Québec,Logs and bolts,Billes et billots,Softwoods,Résineux,Provincial land,Terres provinciales,19886321,a,19886321,a
2006,2006,QC,Quebec,Québec,Logs and bolts,Billes et billots,Softwoods,Résineux,Private land,Terres privées,3575500,a,3575500,a
2006,2006,QC,Quebec,Québec,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Provincial land,Terres provinciales,2916080,a,2916080,a
2006,2006,QC,Quebec,Québec,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Private land,Terres privées,1724800,a,1724800,a
2006,2006,QC,Quebec,Québec,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2006,2006,QC,Quebec,Québec,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2006,2006,QC,Quebec,Québec,Pulpwood,Bois à pâte,Softwoods,Résineux,Provincial land,Terres provinciales,620701,a,620701,a
2006,2006,QC,Quebec,Québec,Pulpwood,Bois à pâte,Softwoods,Résineux,Private land,Terres privées,592300,a,592300,a
2006,2006,QC,Quebec,Québec,Pulpwood,Bois à pâte,Hardwoods,Feuillus,Provincial land,Terres provinciales,1137597,a,1137597,a
2006,2006,QC,Quebec,Québec,Pulpwood,Bois à pâte,Hardwoods,Feuillus,Private land,Terres privées,1115400,a,1115400,a
2006,2006,QC,Quebec,Québec,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2006,2006,QC,Quebec,Québec,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2006,2006,QC,Quebec,Québec,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Résineux,Provincial land,Terres provinciales,34013,a,34013,a
2006,2006,QC,Quebec,Québec,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Résineux,Private land,Terres privées,3700,a,3700,a
2006,2006,QC,Quebec,Québec,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Provincial land,Terres provinciales,0,a,0,a
2006,2006,QC,Quebec,Québec,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Private land,Terres privées,,u,,u
2006,2006,QC,Quebec,Québec,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2006,2006,QC,Quebec,Québec,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2006,2006,QC,Quebec,Québec,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Softwoods,Résineux,Provincial land,Terres provinciales,78,a,78,a
2006,2006,QC,Quebec,Québec,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Softwoods,Résineux,Private land,Terres privées,,u,,u
2006,2006,QC,Quebec,Québec,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Hardwoods,Feuillus,Provincial land,Terres provinciales,44536,a,44536,a
2006,2006,QC,Quebec,Québec,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Hardwoods,Feuillus,Private land,Terres privées,1852500,e,1852500,e
2006,2006,QC,Quebec,Québec,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2006,2006,QC,Quebec,Québec,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2006,2006,QC,Quebec,Québec,Pulpwood,Bois à pâte,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2006,2006,QC,Quebec,Québec,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2006,2006,QC,Quebec,Québec,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2006,2006,QC,Quebec,Québec,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2006,2006,QC,Quebec,Québec,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2006,2006,QC,Quebec,Québec,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Hardwoods,Feuillus,Federal land,Terres fédérales,2708,a,2708,a
2006,2006,QC,Quebec,Québec,Fuelwood*b and firewood*c,Bois de chauffage*b et de foyer*c,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2006,2006,QC,Quebec,Québec,Logs and bolts,Billes et billots,Softwoods,Résineux,Federal land,Terres fédérales,62644,a,62644,a
2006,2006,QC,Quebec,Québec,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Federal land,Terres fédérales,1158,a,1158,a
2006,2006,QC,Quebec,Québec,Logs and bolts,Billes et billots,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2006,2006,QC,Quebec,Québec,Pulpwood,Bois à pâte,Softwoods,Résineux,Federal land,Terres fédérales,1800,a,1800,a
2006,2006,QC,Quebec,Québec,Pulpwood,Bois à pâte,Hardwoods,Feuillus,Federal land,Terres fédérales,3003,a,3003,a
