Name,Comment,Time,Likes,Reply Count,cleaned_comments
@3wolfsdown702,"@@irishgrl every year the fire department starts 🔥, called burn off, in the spring"" they've been doing it for years.. and they hardly ever have full control of these burn off, and depending on climate, the dryer the weather the more they will have to burn off ,to keep it all from burning down... fire lines and thinning out",2023-07-20T16:32:56Z,1,,every year the fire department starts called burn off in the spring they ve been doing it for years and they hardly ever have full control of these burn off and depending on climate the dryer the weather the more they will have to burn off to keep it all from burning down fire lines and thinning out
@3wolfsdown702,"@@irishgrl it's not a conspiracy theory you obviously never had or known,  anybody that works for the Forestry",2023-07-20T16:40:00Z,3,,it s not a conspiracy theory you obviously never had or known anybody that works for the forestry
@irishgrl,"@@3wolfsdown702 
Actually I’m very familiar with forestry practices.  I did my paralegal internship on forestry practices.

What you are talking about is a controlled burn.  And sometimes they do get out of control.  Like with the Dixie fire.  But it’s ACCIDENTAL not deliberate like you implied.  Winds are unpredictable & tricky, especially at certain times of the year.
So please refrain from conspiracy theories you knucklehead.  Btw, as I said, my son works in firefighting.  Thanks to him I know even MORE.",2023-07-21T00:12:05Z,0,,actually i m very familiar with forestry practices i did my paralegal internship on forestry practices what you are talking about is a controlled burn and sometimes they do get out of control like with the dixie fire but it s accidental not deliberate like you implied winds are unpredictable tricky especially at certain times of the year so please refrain from conspiracy theories you knucklehead btw as i said my son works in firefighting thanks to him i know even more
@alikhat1647,"Burn off isn’t a conspiracy.  TWRA TN Wildlife Resource Agency) comes out and helps us burn off our woods in the spring.  Before I had my own land, my grandparents, dad and aunts and uncles would burn off the woods on their land with no support from anyone but each other and their farm hands.  Before that my great grandparents burned off the land in tradition passed to my great grandfather from his Chicamaugan parents and tribe.  When the first settlers came to the US they wrote about manicured forests.  How do you think the Native Americans were able to achieve such magnificent woodlands?  The average person today has regressed in how they take care of their forests.  I have areas of my property dedicated to wildlife habitat, and in those areas I have allowed vines and brush to grow around certain spots, but even that is carefully controlled.  All of this not only helps the trees to grow bigger by taking out saplings and vines that take resources.  The saplings will die regardless because they can’t compete and the vines will make the forest floor impassable while providing nothing beneficial and eventually taking over and depriving the trees.  Another thing that burnoff achieves is to kill the ticks and mosquitoes (not all of them, as animals bring them back the ticks in and the mosquitoes fly back in and re-lay their eggs after the first real hard rain, but it definitely helps).  All-in-all, burning off woods is positive for the growth of the plants, the wildlife that make the woods their habitat and the enjoyment of the environment.  It definitely requires a degree of responsibility (some heavy machinery helps) and proper timing, but when done correctly only the dead trees and debris on the ground burns.  I can’t imagine trying to do a controlled burn on thousands of acres in one of the driest climates in the US.  There’s a reason it’s only done once a year, and if a person misses their window they should just wait until the next year.  I have great respect for the Native Americans who did controlled burns, as they had none of the tools that we have today.  They at most could use controlled flow of creeks, streams and rivers through irrigation as a means of setting boundaries.",2023-07-21T00:15:11Z,8,,burn off isn t a conspiracy twra tn wildlife resource agency comes out and helps us burn off our woods in the spring before i had my own land my grandparents dad and aunts and uncles would burn off the woods on their land with no support from anyone but each other and their farm hands before that my great grandparents burned off the land in tradition passed to my great grandfather from his chicamaugan parents and tribe when the first settlers came to the us they wrote about manicured forests how do you think the native americans were able to achieve such magnificent woodlands the average person today has regressed in how they take care of their forests i have areas of my property dedicated to wildlife habitat and in those areas i have allowed vines and brush to grow around certain spots but even that is carefully controlled all of this not only helps the trees to grow bigger by taking out saplings and vines that take resources the saplings will die regardless because they can t compete and the vines will make the forest floor impassable while providing nothing beneficial and eventually taking over and depriving the trees another thing that burnoff achieves is to kill the ticks and mosquitoes not all of them as animals bring them back the ticks in and the mosquitoes fly back in and re lay their eggs after the first real hard rain but it definitely helps all in all burning off woods is positive for the growth of the plants the wildlife that make the woods their habitat and the enjoyment of the environment it definitely requires a degree of responsibility some heavy machinery helps and proper timing but when done correctly only the dead trees and debris on the ground burns i can t imagine trying to do a controlled burn on thousands of acres in one of the driest climates in the us there s a reason it s only done once a year and if a person misses their window they should just wait until the next year i have great respect for the native americans who did controlled burns as they had none of the tools that we have today they at most could use controlled flow of creeks streams and rivers through irrigation as a means of setting boundaries
@trentonthomas3127,U realize actual humans died right not just fuckin trees,2023-07-21T03:11:07Z,0,,u realize actual humans died right not just fuckin trees
@maroo464,"@@3wolfsdown702 I'll give you one better, probably told by elites to let it burn...",2023-07-21T04:24:54Z,0,,i ll give you one better probably told by elites to let it burn
@b-dub6865,@@3wolfsdown702Really???,2023-07-21T06:02:46Z,0,,
@cindyford4745,which fire??,2023-07-21T06:48:51Z,0,,which fire
@phoebus,"Many of the fires in California were set by people, some by accident and some by arson and so were the ones in Canada.",2023-07-21T09:49:39Z,0,,many of the fires in california were set by people some by accident and some by arson and so were the ones in canada
@WorstLegend,Wildfires are actually pretty good for the environment,2023-07-21T10:42:48Z,4,,wildfires are actually pretty good for the environment
@glenglen8454,Fire is good things regrow bigger and better but this much is pretty devastating,2023-07-21T11:22:31Z,0,,fire is good things regrow bigger and better but this much is pretty devastating
